time_epoch,temp_c,wind_kph,wind_degree,pressure_mb,precip_mm,snow_cm,avghumidity,gust_kph,wind_dir
1736744400,-1.4,18.4,192.0,1012.0,0.1,0.0,0.0,28.2,SSW
1736748000,-1.4,18.4,192.0,1012.0,0.0,0.0,0.0,27.9,SSW
1736751600,-1.4,14.4,204.0,1011.0,0.0,0.0,0.0,28.7,SSW
1736755200,-1.4,17.3,212.0,1012.0,0.0,0.0,0.0,22.3,SSW
1736758800,-1.4,15.5,213.0,1011.0,0.0,0.0,0.0,23.9,SSW
1736762400,-1.4,13.7,220.0,1010.0,0.0,0.0,0.0,22.1,SW
1736766000,-1.3,14.0,225.0,1010.0,0.1,0.0,0.0,17.6,SW
1736769600,-1.3,13.7,228.0,1010.0,0.1,0.0,0.0,21.2,SW
1736773200,-0.9,13.7,227.0,1010.0,0.7,0.51,0.0,26.2,SW
1736776800,-0.6,16.9,232.0,1011.0,0.1,0.0,0.0,29.3,SW
1736780400,-0.3,16.6,234.0,1012.0,0.0,0.0,0.0,30.6,SW
1736784000,-0.0,17.3,247.0,1012.0,0.0,0.0,0.0,30.6,WSW
1736787600,0.2,18.7,253.0,1012.0,0.0,0.0,0.0,34.7,WSW
1736791200,-0.6,20.9,252.0,1012.0,0.0,0.0,0.0,37.0,WSW
1736794800,-0.9,21.2,252.0,1012.0,0.0,0.0,0.0,36.4,WSW
1736798400,-1.2,21.2,255.0,1012.0,0.0,0.0,0.0,35.4,WSW
1736802000,-1.8,20.9,256.0,1013.0,0.0,0.0,0.0,33.3,WSW
1736805600,-2.6,20.5,257.0,1013.0,0.0,0.0,0.0,30.1,WSW
1736809200,-2.0,19.1,257.0,1014.0,0.0,0.0,0.0,31.2,WSW
1736812800,-2.9,18.4,257.0,1015.0,0.0,0.0,0.0,30.4,WSW
1736816400,-3.6,18.0,256.0,1015.0,0.0,0.0,0.0,35.4,WSW
1736820000,-4.1,18.7,253.0,1016.0,0.0,0.0,0.0,36.8,WSW
1736823600,-4.4,20.2,253.0,1016.0,0.0,0.0,0.0,35.5,WSW
1736827200,-5.9,21.2,253.0,1014.0,0.0,0.0,0.0,38.5,WSW
1736830800,-6.8,24.8,257.0,1015.0,0.0,0.0,0.0,36.8,WSW
1736834400,-7.3,24.5,258.0,1015.0,0.0,0.0,0.0,35.7,WSW
1736838000,-7.6,24.5,260.0,1015.0,0.0,0.0,0.0,35.0,W
1736841600,-7.8,24.5,260.0,1015.0,0.0,0.0,0.0,34.8,W
1736845200,-7.9,24.5,258.0,1015.0,0.0,0.0,0.0,34.7,WSW
1736848800,-8.0,24.8,257.0,1016.0,0.0,0.0,0.0,35.2,WSW
1736852400,-8.2,24.8,256.0,1016.0,0.0,0.0,0.0,35.2,WSW
1736856000,-8.3,24.1,256.0,1016.0,0.0,0.0,0.0,34.2,WSW
1736859600,-7.0,24.5,255.0,1016.0,0.0,0.0,0.0,34.7,WSW
1736863200,-6.8,24.5,257.0,1017.0,0.0,0.0,0.0,34.6,WSW
1736866800,-6.5,24.5,258.0,1017.0,0.0,0.0,0.0,33.2,WSW
1736870400,-6.1,24.8,258.0,1016.0,0.0,0.0,0.0,35.1,WSW
1736874000,-5.8,25.2,258.0,1016.0,0.0,0.0,0.0,36.5,WSW
1736877600,-5.5,25.9,259.0,1015.0,0.0,0.0,0.0,38.1,W
1736881200,-5.3,25.9,261.0,1015.0,0.0,0.0,0.0,38.2,W
1736884800,-6.4,25.6,263.0,1015.0,0.0,0.0,0.0,37.2,W
1736888400,-6.5,21.6,265.0,1016.0,0.0,0.0,0.0,35.8,W
1736892000,-6.9,21.3,265.0,1016.0,0.0,0.0,0.0,34.0,W
1736895600,-7.2,25.2,267.0,1017.0,0.0,0.0,0.0,36.1,W
1736899200,-7.1,23.8,274.0,1017.0,0.0,0.0,0.0,34.1,W
1736902800,-6.9,20.2,285.0,1019.0,0.0,0.0,0.0,33.8,WNW
1736906400,-6.6,16.6,314.0,1019.0,0.0,0.0,0.0,31.1,NW
1736910000,-6.1,16.9,329.0,1020.0,0.0,0.0,0.0,30.2,NNW
1736913600,-7.0,17.6,328.0,1020.0,0.0,0.0,0.0,25.7,NNW
1736917200,-6.7,16.9,325.0,1022.0,0.0,0.0,0.0,24.9,NW
1736920800,-8.1,16.6,325.0,1023.0,0.0,0.0,0.0,28.0,NW
1736924400,-7.5,15.8,325.0,1024.0,0.0,0.0,0.0,23.6,NW
1736928000,-7.8,15.1,325.0,1025.0,0.0,0.0,0.0,27.0,NW
1736931600,-8.1,14.8,327.0,1025.0,0.0,0.0,0.0,26.5,NNW
1736935200,-8.4,14.0,328.0,1025.0,0.0,0.0,0.0,25.0,NNW
1736938800,-8.6,12.6,327.0,1026.0,0.0,0.0,0.0,22.8,NNW
1736942400,-8.8,11.2,324.0,1026.0,0.0,0.0,0.0,17.0,NW
1736946000,-10.0,10.1,327.0,1027.0,0.0,0.0,0.0,19.4,NNW
1736949600,-9.3,10.1,330.0,1027.0,0.0,0.0,0.0,15.3,NNW
1736953200,-7.9,10.4,334.0,1027.0,0.0,0.0,0.0,14.8,NNW
1736956800,-7.2,10.4,324.0,1027.0,0.0,0.0,0.0,13.5,NW
1736960400,-6.5,10.1,312.0,1026.0,0.0,0.0,0.0,17.6,NW
1736964000,-5.8,9.7,300.0,1025.0,0.0,0.0,0.0,18.4,WNW
1736967600,-5.5,10.8,295.0,1024.0,0.0,0.0,0.0,19.0,WNW
1736971200,-5.4,12.6,294.0,1023.0,0.0,0.0,0.0,20.3,WNW
1736974800,-5.4,13.3,295.0,1023.0,0.1,0.0,0.0,17.5,WNW
1736978400,-5.8,11.9,290.0,1024.0,0.1,0.0,0.0,20.8,WNW
1736982000,-6.2,7.9,266.0,1023.0,0.0,0.0,0.0,20.4,W
1736985600,-6.6,12.0,246.0,1023.0,0.1,0.0,0.0,22.7,WSW
1736989200,-6.4,11.5,241.0,1022.0,0.0,0.0,0.0,25.4,WSW
1736992800,-6.0,14.4,243.0,1022.0,0.0,0.0,0.0,26.8,WSW
1736996400,-6.8,15.5,242.0,1022.0,0.0,0.0,0.0,24.2,WSW
1737000000,-6.1,15.8,236.0,1021.0,0.0,0.0,0.0,24.7,WSW
1737003600,-7.8,13.7,235.0,1018.0,0.0,0.0,0.0,22.8,SW
1737007200,-8.0,15.1,234.0,1018.0,0.0,0.0,0.0,24.3,SW
1737010800,-8.2,15.5,233.0,1017.0,0.0,0.0,0.0,24.0,SW
1737014400,-8.4,14.8,235.0,1016.0,0.0,0.0,0.0,22.9,SW
1737018000,-8.6,13.0,228.0,1015.0,0.0,0.0,0.0,20.4,SW
1737021600,-8.5,12.6,225.0,1014.0,0.0,0.0,0.0,19.9,SW
1737025200,-8.3,12.6,220.0,1013.0,0.0,0.0,0.0,19.9,SW
1737028800,-8.0,11.9,215.0,1012.0,0.0,0.0,0.0,19.3,SW
1737032400,-7.2,10.8,213.0,1011.0,0.0,0.0,0.0,17.2,SSW
1737036000,-6.5,9.7,204.0,1011.0,0.1,0.0,0.0,15.0,SSW
1737039600,-5.7,10.4,200.0,1011.0,0.1,0.0,0.0,19.1,SSW
1737043200,-4.9,14.0,195.0,1010.0,0.1,0.0,0.0,19.3,SSW
1737046800,-4.3,16.6,198.0,1009.0,0.1,0.0,0.0,21.5,SSW
1737050400,-3.8,13.5,202.0,1008.0,0.1,0.0,0.0,22.2,SSW
1737054000,-3.8,12.4,203.0,1007.0,0.2,0.0,0.0,21.5,SSW
1737057600,-3.8,14.8,202.0,1007.0,0.3,0.0,0.0,18.8,SSW
1737061200,-4.0,11.5,198.0,1007.0,0.0,0.0,0.0,15.0,SSW
1737064800,-5.8,7.9,222.0,1007.0,0.0,0.0,0.0,10.7,SW
1737068400,-4.8,10.4,282.0,1008.0,0.0,0.0,0.0,14.8,WNW
1737072000,-5.1,8.3,285.0,1008.0,0.0,0.0,0.0,13.9,WNW
1737075600,-5.5,8.3,286.0,1009.0,0.0,0.0,0.0,17.0,WNW
1737079200,-5.7,7.9,278.0,1009.0,0.0,0.0,0.0,16.6,W
1737082800,-6.8,8.3,275.0,1009.0,0.0,0.0,0.0,17.4,W
1737086400,-6.3,8.6,276.0,1011.0,0.0,0.0,0.0,18.1,W
1737090000,-4.8,10.4,262.0,1009.0,0.0,0.0,0.0,20.8,W
1737093600,-4.6,10.8,271.0,1009.0,0.0,0.0,0.0,22.7,W
1737097200,-4.4,10.8,277.0,1009.0,0.1,0.0,0.0,21.6,W
1737100800,-2.9,9.4,286.0,1011.0,0.1,0.0,0.0,19.2,WNW
1737104400,-2.8,8.6,295.0,1011.0,0.0,0.0,0.0,18.1,WNW
1737108000,-3.2,9.0,283.0,1012.0,0.1,0.0,0.0,23.5,WNW
1737111600,-3.5,10.1,279.0,1013.0,0.0,0.0,0.0,24.8,W
1737115200,-4.9,9.7,276.0,1014.0,0.0,0.0,0.0,20.4,W
1737118800,-3.4,9.7,274.0,1015.0,0.0,0.0,0.0,20.4,W
1737122400,-4.1,8.3,276.0,1015.0,0.0,0.0,0.0,17.4,W
1737126000,-3.6,8.6,267.0,1016.0,0.0,0.0,0.0,17.7,W
1737129600,-2.7,8.3,258.0,1016.0,0.0,0.0,0.0,17.1,WSW
1737133200,-1.9,11.2,240.0,1015.0,0.0,0.0,0.0,14.5,WSW
1737136800,-1.2,11.9,225.0,1015.0,0.0,0.0,0.0,15.1,SW
1737140400,-1.1,11.7,220.0,1015.0,0.0,0.0,0.0,19.9,SW
1737144000,-1.1,11.9,210.0,1014.0,0.0,0.0,0.0,20.8,SSW
1737147600,-1.2,16.6,205.0,1014.0,0.0,0.0,0.0,22.4,SSW
1737151200,-1.3,18.7,203.0,1013.0,0.0,0.0,0.0,28.8,SSW
1737154800,-1.3,21.6,201.0,1013.0,0.0,0.0,0.0,33.9,SSW
1737158400,-1.4,23.8,197.0,1012.0,0.0,0.0,0.0,37.5,SSW
1737162000,-0.3,26.3,197.0,1010.0,0.0,0.0,0.0,41.9,SSW
1737165600,-0.2,25.2,197.0,1010.0,0.0,0.0,0.0,38.9,SSW
1737169200,-1.2,24.8,193.0,1009.0,0.0,0.0,0.0,38.6,SSW
1737172800,-0.6,25.2,191.0,1008.0,0.1,0.0,0.0,39.6,SSW
1737176400,-0.6,21.0,201.0,1006.0,0.0,0.0,0.0,40.4,SSW
1737180000,-0.7,20.2,204.0,1005.0,0.0,0.0,0.0,35.8,SSW
1737183600,-0.6,19.5,205.0,1005.0,0.0,0.0,0.0,33.9,SSW
1737187200,-0.6,18.3,208.0,1004.0,0.0,0.0,0.0,32.9,SSW
1737190800,-0.5,17.4,211.0,1004.0,0.0,0.0,0.0,29.0,SSW
1737194400,-0.3,20.5,210.0,1003.0,0.0,0.0,0.0,32.2,SSW
1737198000,-0.2,17.6,203.0,1003.0,0.0,0.0,0.0,26.6,SSW
1737201600,-0.1,19.4,205.0,1002.0,0.0,0.0,0.0,29.5,SSW
1737205200,0.1,18.0,214.0,1002.0,0.7,0.51,0.0,27.0,SW
1737208800,0.3,17.6,218.0,1002.0,0.6,0.43,0.0,26.4,SW
1737212400,0.4,16.6,225.0,1002.0,0.9,0.65,0.0,24.6,SW
1737216000,0.7,14.8,231.0,1002.0,0.6,0.43,0.0,21.9,SW
1737219600,1.0,14.8,281.0,1002.0,0.4,0.0,0.0,21.2,WNW
1737223200,1.2,20.5,315.0,1003.0,0.8,0.0,0.0,27.8,NW
1737226800,1.0,21.6,311.0,1003.0,0.4,0.0,0.0,33.4,NW
1737230400,-0.5,22.7,307.0,1004.0,0.4,0.0,0.0,35.1,NW
1737234000,-0.9,22.7,308.0,1005.0,0.1,0.0,0.0,37.7,NW
1737237600,-1.5,22.0,306.0,1007.0,0.0,0.0,0.0,38.2,NW
1737241200,-1.4,20.9,303.0,1008.0,0.0,0.0,0.0,38.1,WNW
1737244800,-3.6,19.1,297.0,1010.0,0.0,0.0,0.0,37.5,WNW
1737248400,-4.1,17.6,289.0,1010.0,0.0,0.0,0.0,35.7,WNW
1737252000,-4.9,16.9,286.0,1011.0,0.0,0.0,0.0,34.2,WNW
1737255600,-4.4,15.8,285.0,1013.0,0.0,0.0,0.0,32.8,WNW
1737259200,-5.4,15.1,281.0,1014.0,0.0,0.0,0.0,30.8,WNW
1737262800,-7.0,11.9,349.0,1014.0,0.0,0.0,0.0,24.3,N
1737266400,-7.4,11.2,351.0,1015.0,0.0,0.0,0.0,16.8,N
1737270000,-7.8,11.5,353.0,1015.0,0.0,0.0,0.0,17.0,N
1737273600,-8.2,11.9,357.0,1015.0,0.0,0.0,0.0,17.8,N
1737277200,-8.4,10.8,6.0,1015.0,0.0,0.0,0.0,17.1,N
1737280800,-9.0,8.3,6.0,1016.0,0.0,0.0,0.0,14.3,N
1737284400,-9.4,6.5,15.0,1016.0,0.0,0.0,0.0,11.4,NNE
1737288000,-10.9,5.0,22.0,1016.0,0.0,0.0,0.0,8.6,NNE
1737291600,-10.2,7.2,24.0,1017.0,0.0,0.0,0.0,10.9,NNE
1737295200,-10.3,7.9,26.0,1017.0,0.0,0.0,0.0,11.4,NNE
1737298800,-10.5,8.3,28.0,1017.0,0.0,0.0,0.0,11.2,NNE
1737302400,-9.1,8.6,36.0,1017.0,0.0,0.0,0.0,11.0,NE
1737306000,-8.8,7.9,45.0,1017.0,0.0,0.0,0.0,9.8,NE
1737309600,-8.6,6.8,58.0,1016.0,0.0,0.0,0.0,8.3,ENE
1737313200,-8.3,6.1,53.0,1016.0,0.0,0.0,0.0,7.5,NE
1737316800,-8.2,6.1,44.0,1016.0,0.1,0.0,0.0,7.5,NE
1737320400,-8.3,6.1,56.0,1016.0,0.1,0.0,0.0,7.6,ENE
1737324000,-8.6,6.8,60.0,1016.0,0.1,0.0,0.0,9.5,ENE
1737327600,-8.9,4.2,45.0,1016.0,0.1,0.0,0.0,7.3,NE
1737331200,-9.2,9.4,36.0,1016.0,0.1,0.0,0.0,9.4,NE
1737334800,-10.5,6.6,27.0,1017.0,0.0,0.0,0.0,10.2,NNE
1737338400,-10.6,7.8,19.0,1017.0,0.0,0.0,0.0,11.8,NNE
1737342000,-8.0,12.6,16.0,1017.0,0.0,0.0,0.0,17.8,NNE
1737345600,-9.7,13.0,11.0,1017.0,0.1,0.0,0.0,22.4,NNE
1737349200,-10.4,13.7,2.0,1017.0,0.1,0.0,0.0,23.2,N
1737352800,-10.7,14.0,4.0,1018.0,0.1,0.0,0.0,19.9,N
1737356400,-11.5,13.3,2.0,1019.0,0.0,0.0,0.0,23.8,N
1737360000,-12.0,11.5,2.0,1019.0,0.0,0.0,0.0,22.6,N
1737363600,-13.1,9.4,0.0,1020.0,0.0,0.0,0.0,19.7,N
1737367200,-13.9,7.6,2.0,1021.0,0.0,0.0,0.0,18.4,N
1737370800,-14.5,9.4,346.0,1021.0,0.0,0.0,0.0,19.5,NNW
1737374400,-15.1,9.0,355.0,1022.0,0.0,0.0,0.0,14.2,N
1737378000,-15.2,7.9,3.0,1023.0,0.0,0.0,0.0,12.6,N
1737381600,-14.4,5.4,6.0,1024.0,0.0,0.0,0.0,8.3,N
1737385200,-13.2,3.6,347.0,1025.0,0.0,0.0,0.0,5.0,NNW
1737388800,-12.3,2.5,289.0,1025.0,0.0,0.0,0.0,7.9,WNW
1737392400,-10.8,7.9,254.0,1025.0,0.0,0.0,0.0,13.3,WSW
1737396000,-10.4,14.4,269.0,1024.0,0.0,0.0,0.0,27.8,W
1737399600,-10.2,22.0,264.0,1024.0,0.0,0.0,0.0,34.8,W
1737403200,-10.1,27.4,260.0,1024.0,0.0,0.0,0.0,37.7,W
1737406800,-11.2,23.3,255.0,1024.0,0.0,0.0,0.0,34.6,WSW
1737410400,-11.9,25.9,254.0,1025.0,0.0,0.0,0.0,36.4,WSW
1737414000,-12.6,25.6,255.0,1026.0,0.0,0.0,0.0,38.8,WSW
1737417600,-13.2,25.2,252.0,1026.0,0.0,0.0,0.0,39.0,WSW
1737421200,-13.6,25.6,251.0,1027.0,0.0,0.0,0.0,39.0,WSW
1737424800,-13.8,24.8,250.0,1028.0,0.0,0.0,0.0,37.5,WSW
1737428400,-12.7,24.1,249.0,1028.0,0.0,0.0,0.0,36.0,WSW
1737432000,-13.4,24.8,248.0,1028.0,0.0,0.0,0.0,36.2,WSW
1737435600,-14.1,20.5,245.0,1028.0,0.0,0.0,0.0,31.2,WSW
1737439200,-14.2,20.9,244.0,1028.0,0.0,0.0,0.0,34.9,WSW
1737442800,-14.5,23.0,248.0,1029.0,0.0,0.0,0.0,33.8,WSW
1737446400,-14.7,23.8,250.0,1029.0,0.0,0.0,0.0,34.9,WSW
1737450000,-14.9,24.8,248.0,1029.0,0.0,0.0,0.0,36.4,WSW
1737453600,-15.1,24.1,248.0,1029.0,0.0,0.0,0.0,35.2,WSW
1737457200,-15.3,22.3,244.0,1030.0,0.0,0.0,0.0,32.2,WSW
1737460800,-15.5,20.5,243.0,1030.0,0.0,0.0,0.0,29.5,WSW
1737464400,-15.4,20.2,243.0,1030.0,0.0,0.0,0.0,29.3,WSW
1737468000,-14.7,23.0,247.0,1031.0,0.0,0.0,0.0,33.2,WSW
1737471600,-13.6,23.8,247.0,1031.0,0.0,0.0,0.0,32.4,WSW
1737475200,-12.9,23.8,246.0,1031.0,0.0,0.0,0.0,29.9,WSW
1737478800,-12.3,24.5,246.0,1031.0,0.0,0.0,0.0,29.4,WSW
1737482400,-11.0,20.9,247.0,1030.0,0.0,0.0,0.0,29.9,WSW
1737486000,-11.0,19.8,247.0,1030.0,0.0,0.0,0.0,29.2,WSW
1737489600,-11.1,18.2,247.0,1030.0,0.0,0.0,0.0,28.2,WSW
1737493200,-12.4,16.6,247.0,1030.0,0.0,0.0,0.0,28.7,WSW
1737496800,-13.3,14.9,250.0,1030.0,0.0,0.0,0.0,26.2,WSW
1737500400,-14.1,15.1,251.0,1030.0,0.0,0.0,0.0,24.8,WSW
1737504000,-14.7,16.2,250.0,1031.0,0.0,0.0,0.0,26.9,WSW
1737507600,-15.4,14.0,250.0,1031.0,0.0,0.0,0.0,24.0,WSW
1737511200,-15.8,13.7,248.0,1032.0,0.0,0.0,0.0,22.4,WSW
1737514800,-15.7,15.5,248.0,1032.0,0.0,0.0,0.0,23.8,WSW
1737518400,-16.2,15.5,248.0,1030.0,0.0,0.0,0.0,23.6,WSW
1737522000,-16.6,14.8,253.0,1031.0,0.0,0.0,0.0,25.3,WSW
1737525600,-16.6,14.4,254.0,1031.0,0.0,0.0,0.0,24.5,WSW
1737529200,-16.8,14.8,254.0,1031.0,0.0,0.0,0.0,24.6,WSW
1737532800,-16.7,15.5,257.0,1031.0,0.0,0.0,0.0,25.2,WSW
1737536400,-16.8,15.8,258.0,1031.0,0.0,0.0,0.0,25.1,WSW
1737540000,-17.1,15.5,259.0,1031.0,0.0,0.0,0.0,24.4,W
1737543600,-17.5,14.0,256.0,1032.0,0.0,0.0,0.0,22.2,WSW
1737547200,-17.7,13.0,251.0,1032.0,0.0,0.0,0.0,20.9,WSW
1737550800,-18.2,10.8,245.0,1032.0,0.0,0.0,0.0,18.4,WSW
1737554400,-17.6,11.5,235.0,1032.0,0.0,0.0,0.0,19.3,SW
1737558000,-16.5,13.7,236.0,1032.0,0.0,0.0,0.0,18.9,WSW
1737561600,-14.8,14.0,239.0,1032.0,0.0,0.0,0.0,17.8,WSW
1737565200,-12.6,14.4,236.0,1031.0,0.0,0.0,0.0,17.6,WSW
1737568800,-11.5,16.2,231.0,1031.0,0.0,0.0,0.0,26.0,SW
1737572400,-10.8,15.8,230.0,1030.0,0.0,0.0,0.0,28.5,SW
1737576000,-10.3,15.8,225.0,1029.0,0.1,0.0,0.0,28.8,SW
1737579600,-9.9,15.8,220.0,1028.0,0.1,0.0,0.0,26.9,SW
1737583200,-9.7,14.0,213.0,1028.0,0.1,0.0,0.0,25.2,SSW
1737586800,-9.6,17.6,210.0,1027.0,0.2,0.0,0.0,27.2,SSW
1737590400,-9.6,19.4,209.0,1026.0,0.2,0.0,0.0,29.7,SSW
1737594000,-9.3,18.4,203.0,1026.0,0.1,0.0,0.0,27.9,SSW
1737597600,-9.0,18.4,202.0,1025.0,0.1,0.0,0.0,27.6,SSW
1737601200,-10.7,19.1,200.0,1024.0,0.1,0.0,0.0,28.7,SSW
1737604800,-10.1,19.1,202.0,1025.0,0.0,0.0,0.0,28.7,SSW
1737608400,-8.7,21.6,212.0,1023.0,0.0,0.0,0.0,32.9,SSW
1737612000,-8.6,21.2,214.0,1022.0,0.0,0.0,0.0,32.0,SW
1737615600,-8.6,20.2,215.0,1022.0,0.1,0.0,0.0,30.3,SW
1737619200,-8.6,19.4,217.0,1021.0,0.1,0.0,0.0,28.9,SW
1737622800,-8.5,18.4,216.0,1021.0,0.1,0.0,0.0,27.4,SW
1737626400,-8.5,17.6,216.0,1020.0,0.1,0.0,0.0,26.5,SW
1737630000,-8.6,16.6,218.0,1020.0,0.1,0.0,0.0,25.1,SW
1737633600,-8.6,15.8,223.0,1020.0,0.1,0.0,0.0,23.5,SW
1737637200,-8.4,14.8,226.0,1020.0,0.2,0.0,0.0,22.0,SW
1737640800,-8.2,14.0,228.0,1019.0,0.1,0.0,0.0,20.7,SW
1737644400,-8.1,15.1,232.0,1019.0,0.2,0.0,0.0,21.1,SW
1737648000,-7.4,16.2,235.0,1019.0,0.1,0.0,0.0,21.2,SW
1737651600,-6.7,17.6,237.0,1018.0,0.0,0.0,0.0,22.5,WSW
1737655200,-6.1,18.0,241.0,1018.0,0.1,0.0,0.0,26.7,WSW
1737658800,-5.5,18.0,243.0,1018.0,0.0,0.0,0.0,22.4,WSW
1737662400,-5.1,17.6,245.0,1017.0,0.0,0.0,0.0,22.1,WSW
1737666000,-4.8,15.8,245.0,1017.0,0.0,0.0,0.0,20.4,WSW
1737669600,-5.0,15.5,240.0,1017.0,0.0,0.0,0.0,22.7,WSW
1737673200,-5.2,16.2,242.0,1018.0,0.0,0.0,0.0,25.9,WSW
1737676800,-6.6,16.6,243.0,1018.0,0.0,0.0,0.0,23.7,WSW
1737680400,-7.3,13.0,261.0,1018.0,0.0,0.0,0.0,23.4,W
1737684000,-6.8,17.3,269.0,1019.0,0.0,0.0,0.0,24.8,W
1737687600,-7.6,13.7,275.0,1019.0,0.0,0.0,0.0,24.3,W
1737691200,-8.2,12.9,270.0,1020.0,0.0,0.0,0.0,23.0,W
1737694800,-8.6,12.6,319.0,1020.0,0.0,0.0,0.0,22.2,NW
1737698400,-10.2,13.0,323.0,1020.0,0.0,0.0,0.0,19.6,NW
1737702000,-10.7,13.7,332.0,1020.0,0.0,0.0,0.0,20.7,NNW
1737705600,-9.9,13.7,335.0,1021.0,0.0,0.0,0.0,27.3,NNW
1737709200,-10.1,12.6,335.0,1021.0,0.0,0.0,0.0,25.9,NNW
1737712800,-10.4,12.2,339.0,1022.0,0.0,0.0,0.0,25.6,NNW
1737716400,-10.7,11.9,341.0,1022.0,0.0,0.0,0.0,24.5,NNW
1737720000,-11.0,11.5,342.0,1023.0,0.0,0.0,0.0,23.1,NNW
1737723600,-12.3,11.2,343.0,1023.0,0.0,0.0,0.0,18.3,NNW
1737727200,-11.7,10.1,343.0,1023.0,0.0,0.0,0.0,17.0,NNW
1737730800,-10.2,9.4,345.0,1024.0,0.0,0.0,0.0,15.8,NNW
1737734400,-9.2,9.0,343.0,1024.0,0.0,0.0,0.0,12.5,NNW
1737738000,-8.2,7.6,335.0,1024.0,0.0,0.0,0.0,9.5,NNW
1737741600,-7.2,6.5,319.0,1023.0,0.0,0.0,0.0,7.9,NW
1737745200,-6.7,6.5,304.0,1023.0,0.0,0.0,0.0,7.9,NW
1737748800,-6.4,7.9,297.0,1023.0,0.0,0.0,0.0,9.8,WNW
1737752400,-6.3,7.2,297.0,1023.0,0.0,0.0,0.0,9.3,WNW
1737756000,-7.9,4.7,298.0,1023.0,0.0,0.0,0.0,6.9,WNW
1737759600,-7.0,2.5,309.0,1024.0,0.0,0.0,0.0,4.8,NW
1737763200,-7.5,2.2,328.0,1024.0,0.0,0.0,0.0,9.6,NNW
1737766800,-7.8,3.2,319.0,1024.0,0.0,0.0,0.0,12.9,NW
1737770400,-7.9,4.0,304.0,1024.0,0.0,0.0,0.0,14.1,NW
1737774000,-9.5,5.4,283.0,1025.0,0.0,0.0,0.0,15.6,WNW
1737777600,-10.3,6.1,279.0,1024.0,0.0,0.0,0.0,12.9,W
1737781200,-11.9,8.6,253.0,1025.0,0.0,0.0,0.0,18.1,WSW
1737784800,-12.6,9.4,250.0,1025.0,0.0,0.0,0.0,19.7,WSW
1737788400,-12.6,9.4,246.0,1025.0,0.0,0.0,0.0,15.8,WSW
1737792000,-12.8,9.4,244.0,1024.0,0.0,0.0,0.0,15.9,WSW
1737795600,-12.8,8.6,241.0,1024.0,0.0,0.0,0.0,18.1,WSW
1737799200,-12.9,8.3,238.0,1024.0,0.0,0.0,0.0,17.4,WSW
1737802800,-12.7,8.6,231.0,1023.0,0.0,0.0,0.0,14.5,SW
1737806400,-12.4,9.7,224.0,1022.0,0.0,0.0,0.0,13.5,SW
1737810000,-9.1,10.4,220.0,1022.0,0.0,0.0,0.0,19.2,SW
1737813600,-8.3,11.9,212.0,1021.0,0.0,0.0,0.0,20.7,SSW
1737817200,-7.5,15.8,205.0,1021.0,0.0,0.0,0.0,23.5,SSW
1737820800,-6.6,18.7,199.0,1020.0,0.0,0.0,0.0,24.8,SSW
1737824400,-5.8,20.5,199.0,1019.0,0.0,0.0,0.0,26.3,SSW
1737828000,-5.2,21.6,203.0,1018.0,0.0,0.0,0.0,34.9,SSW
1737831600,-4.7,21.6,208.0,1017.0,0.0,0.0,0.0,33.7,SSW
1737835200,-4.3,20.2,208.0,1016.0,0.0,0.0,0.0,32.5,SSW
1737838800,-3.9,20.2,212.0,1016.0,0.0,0.0,0.0,27.6,SSW
1737842400,-4.0,19.1,220.0,1016.0,0.0,0.0,0.0,28.6,SW
1737846000,-4.2,18.0,223.0,1016.0,0.0,0.0,0.0,28.6,SW
1737849600,-4.4,17.3,227.0,1016.0,0.0,0.0,0.0,28.6,SW
1737853200,-4.5,17.3,229.0,1016.0,0.0,0.0,0.0,28.7,SW
1737856800,-4.5,18.0,225.0,1016.0,0.0,0.0,0.0,30.3,SW
1737860400,-5.4,18.7,223.0,1016.0,0.0,0.0,0.0,31.7,SW
1737864000,-5.6,18.4,226.0,1015.0,0.0,0.0,0.0,31.1,SW
1737867600,-4.8,21.6,228.0,1015.0,0.7,0.51,0.0,35.0,SW
1737871200,-3.7,23.0,230.0,1015.0,0.0,0.0,0.0,38.3,SW
1737874800,-4.8,23.0,236.0,1015.0,0.0,0.0,0.0,38.9,WSW
1737878400,-4.5,23.4,240.0,1015.0,0.0,0.0,0.0,39.3,WSW
1737882000,-4.3,24.8,246.0,1014.0,0.0,0.0,0.0,40.4,WSW
1737885600,-4.1,24.5,260.0,1014.0,0.0,0.0,0.0,39.9,W
1737889200,-4.0,24.5,261.0,1014.0,0.0,0.0,0.0,39.0,W
1737892800,-4.0,24.1,260.0,1016.0,0.0,0.0,0.0,37.6,W
1737896400,-3.6,23.8,259.0,1017.0,0.0,0.0,0.0,37.0,W
1737900000,-3.2,20.3,264.0,1018.0,0.0,0.0,0.0,37.3,W
1737903600,-2.8,23.8,266.0,1019.0,0.0,0.0,0.0,34.7,W
1737907200,-2.5,20.7,270.0,1019.0,0.0,0.0,0.0,33.7,W
1737910800,-2.3,25.2,272.0,1019.0,0.0,0.0,0.0,32.3,W
1737914400,-2.1,24.8,272.0,1019.0,0.0,0.0,0.0,34.7,W
1737918000,-2.2,23.8,271.0,1019.0,0.0,0.0,0.0,33.5,W
1737921600,-2.2,23.0,269.0,1019.0,0.0,0.0,0.0,32.8,W
